CODE,ESYMBOL,EXCHANGE,GUSHU,GUSHUBIJIAO,NAME,REPORTDATE,RN,SCSTC27,SHANGQIGUSHU,SHANGQISHIZHI,SHANGQISHULIANG,SHIZHI,SHULIANG,SHULIANGBIJIAO,SNAME,stockid
0601860,601860,CNSESH,6276000,6213320,,2019-06-30,1453,0.00360683,6,566000.40000000004,4,47321039.9999999999998,61,57,紫金银行,601860
1002345,002345,CNSESZ,3230720,2544020,,2019-06-30,1454,0.00356823,69,3563973,2,14699775.9999999999792,29,27,潮宏基,002345
1300262,300262,CNSESZ,2334606,1432646,,2019-06-30,1456,0.0034857,90,7251758.3999999999,3,15711898.380000000302,16,13,巴安水务,300262
0600917,600917,CNSESH,5271663,4098663,,2019-06-30,1461,0.00338796,117,8621550,2,36690774.479999999989,55,53,重庆燃气,600917
1002192,002192,CNSESZ,874300,322597,,2019-06-30,1462,0.00336716,55,16049040.2699999997,3,17748290,16,13,*ST融捷,002192
0603365,603365,CNSESH,891518,751518,,2019-06-30,1465,0.00334315,14,2702000,2,16127560.619999999896,13,11,水星家纺,603365
1300202,300202,CNSESZ,1813326,1780726,,2019-06-30,1466,0.00329993,3,292748,2,14125809.54000000008698,28,26,聚龙股份,300202
1300467,300467,CNSESZ,632698,395198,,2019-06-30,1467,0.00329828,24,6578750,3,11654297.160000000004,30,27,迅游科技,300467
1300195,300195,CNSESZ,1202686,-3242481,,2019-06-30,1468,0.00320321,445,45256627.120000001,2,10150669.8399999999,5,3,长荣股份,300195
1002930,002930,CNSESZ,568508,486908,,2019-06-30,1469,0.00316414,8,2060400,3,9124553.399999999994,18,15,宏川智慧,002930
1002295,002295,CNSESZ,773985,448185,,2019-06-30,1470,0.00308833,33,3420900,2,6571132.6499999999996,13,11,精艺股份,002295
1300366,300366,CNSESZ,1615032,-43368,,2019-06-30,1472,0.00307288,166,15058272,4,16327973.5200000005,17,13,创意信息,300366
1002062,002062,CNSESZ,3269131,3037131,,2019-06-30,1475,0.0029652,23,1030080,2,12618845.6599999999939,23,21,宏润建设,002062
101800,01800,HKSE00,34652000,34056000,,2019-06-30,1476,0.0029498,60,4151291.8599999999,1,213069146.109999999754,17,16,中国交通建设,01800
1300518,300518,CNSESZ,274510,161156,,2019-06-30,1477,0.00294097,11,3653399.42,3,6720004.799999999998,17,14,盛讯达,300518
1300358,300358,CNSESZ,1360601,1048472,,2019-06-30,1478,0.00290797,31,2570648.46,1,9681707.1200000001,9,8,楚天科技,300358
1002562,002562,CNSESZ,2748780,-851220,,2019-06-30,1479,0.00290072,360,23076000,2,11874729.600000000093,14,12,兄弟科技,002562
1300465,300465,CNSESZ,1288446,1203046,,2019-06-30,1482,0.00288396,9,798490,4,9972572.0399999997,22,18,高伟达,300465
1000525,000525,CNSESZ,1605900,1485900,,2019-06-30,1483,0.00276581,12,1834800,2,20732169,31,29,红太阳,000525
1002091,002091,CNSESZ,4247199,4163799,,2019-06-30,1484,0.00271641,8,559614,2,24251506.2900000000157,54,52,江苏国泰,002091
1000948,000948,CNSESZ,839289,799289,,2019-06-30,1488,0.00261797,4,660800,2,8686641.1500000004,12,10,南天信息,000948
1300074,300074,CNSESZ,1382400,1323800,,2019-06-30,1489,0.00261744,6,274248,1,5806080,3,2,华平股份,300074
1000620,000620,CNSESZ,4939604,2968204,,2019-06-30,1490,0.00260433,197,9265580,1,20449960.5600000005,32,31,新华联,000620
1002663,002663,CNSESZ,4528547,2720276,,2019-06-30,1495,0.00252162,181,6726768.1200000001,3,13721497.40999999988801,21,18,普邦股份,002663
1300302,300302,CNSESZ,1120445,772445,,2019-06-30,1497,0.00246133,35,4089000,2,11764672.5,18,16,同有科技,300302
1002809,002809,CNSESZ,507199,-205901,,2019-06-30,1498,0.00245502,71,16258680,5,8591951.06000000006,4,-1,红墙股份,002809
1300329,300329,CNSESZ,620080,-10697535,,2019-06-30,1499,0.00245199,"1,132",110686274.699999997,10,4743612,4,-6,海伦钢琴,300329
0600854,600854,CNSESH,1268076,452676,,2019-06-30,1501,0.00244115,82,3701916,2,4958177.16000000000003,7,5,春兰股份,600854
1300346,300346,CNSESZ,975493,955593,,2019-06-30,1502,0.00241106,2,279396,1,8320955.28999999975998,11,10,南大光电,300346
0600035,600035,CNSESH,3839300,3725500,,2019-06-30,1503,0.00239298,11,425612,1,12976834,17,16,楚天高速,600035
1000936,000936,CNSESZ,2114500,1822100,,2019-06-30,1504,0.00238653,29,3116984,4,18882485,29,25,华西股份,000936
1300672,300672,CNSESZ,423333,173333,,2019-06-30,1505,0.0023693,25,12055000,1,13254556.23000000025,12,11,国科微,300672
1002537,002537,CNSESZ,2927454,-1156316,,2019-06-30,1506,0.00236498,408,49944507.1000000007,4,22073003.1600000000998,47,43,海联金汇,002537
1300235,300235,CNSESZ,394600,-616200,,2019-06-30,1507,0.00235117,101,10380916,5,4092002,7,2,方直科技,300235
0603680,603680,CNSESH,591342,585282,,2019-06-30,1508,0.00233775,1,102171.599999999991,3,9295896.239999999489,28,25,今创集团,603680
1002377,002377,CNSESZ,2137166,-7030246,,2019-06-30,1509,0.00233232,917,61971705.119999997,2,9638618.6599999999999,19,17,国创高新,002377
1002391,002391,CNSESZ,1485363,1450563,,2019-06-30,1510,0.00232409,3,479544,1,11422441.46999999999996,23,22,长青股份,002391
0603918,603918,CNSESH,539430,352430,,2019-06-30,1511,0.00232072,19,2782560,2,5879787,10,8,金桥信息,603918
1300291,300291,CNSESZ,1750621,-2289879,,2019-06-30,1512,0.00229223,404,28687550,3,10853850.20000000001,11,8,华录百纳,300291
1002641,002641,CNSESZ,2793351,2511551,,2019-06-30,1513,0.00226112,28,1101838,2,11341005.0600000004003,20,18,永高股份,002641
1300237,300237,CNSESZ,3283043,-2491553,,2019-06-30,1514,0.00225938,577,25234984.52,2,12902358.989999999779,19,17,美晨生态,300237
0600127,600127,CNSESH,1447200,1398200,,2019-06-30,1515,0.00225497,5,179830,1,7207056,10,9,金健米业,600127
1300663,300663,CNSESZ,664225,414225,,2019-06-30,1516,0.00225177,25,9517500,1,20438203.250000000086,19,18,科蓝软件,300663
1002314,002314,CNSESZ,2542882,2208082,,2019-06-30,1517,0.00223439,33,1299024,2,7628646,31,29,南山控股,002314
1002383,002383,CNSESZ,1435966,573166,,2019-06-30,1518,0.00223127,86,11915268,5,16312573.75999999974,32,27,合众思壮,002383
1002101,002101,CNSESZ,1179825,856185,,2019-06-30,1519,0.0022308,32,2967778.8,3,9025661.25000000000024,31,28,广东鸿图,002101
102338,02338,HKSE00,9683600,9209600,,2019-06-30,1520,0.00222698,47,5098669.44999999993,3,112435517.70999999892,15,12,潍柴动力,02338
0603139,603139,CNSESH,218100,208500,,2019-06-30,1521,0.00218362,1,174912,1,3856008,4,3,康惠制药,603139
1300263,300263,CNSESZ,1940900,1880900,,2019-06-30,1523,0.00215285,6,382200,2,9141639,21,19,隆华科技,300263
1300455,300455,CNSESZ,1076880,1026822,,2019-06-30,1524,0.00211319,5,411476.76000000001,3,8464276.799999999999,7,4,康拓红外,300455
1002608,002608,CNSESZ,7873479,6649479,,2019-06-30,1525,0.00208399,122,12240000,3,67160775.8700000004,58,55,江苏国信,002608
1300230,300230,CNSESZ,1694400,392800,,2019-06-30,1526,0.00207595,130,7640392,1,7472304,23,22,永利股份,300230
0600596,600596,CNSESH,1447397,1048197,,2019-06-30,1527,0.00206811,40,5620736,2,15573991.71999999989,26,24,新安股份,600596
1300089,300089,CNSESZ,830300,-103500,,2019-06-30,1528,0.00204695,93,6256460,6,3852592,8,2,文化长城,300089
0601890,601890,CNSESH,1954300,1941900,,2019-06-30,1529,0.002037,1,86056,2,12194832,24,22,亚星锚链,601890
1300193,300193,CNSESZ,1024280,442680,,2019-06-30,1530,0.00202067,58,4827280,1,8368367.59999999998,13,12,佳士科技,300193
106066,06066,HKSE00,2631000,2569500,,2019-06-30,1531,0.00200076,6,368223.51000000001,1,13445425.089999999664,8,7,中信建投证券,06066
0600568,600568,CNSESH,3285771,3282171,,2019-06-30,1532,0.00196863,0,9756,2,7031549.939999999787,13,11,*ST中珠,600568
1002674,002674,CNSESZ,562329,-5405303,,2019-06-30,1534,0.00192669,597,85396813.919999994,7,8097537.59999999999964,10,3,兴业科技,002674
1300404,300404,CNSESZ,430460,409660,,2019-06-30,1535,0.00189948,2,304512,2,10309517,8,6,博济医药,300404
1000809,000809,CNSESZ,1548400,751200,,2019-06-30,1536,0.00187732,80,2351740,2,4165196,4,2,铁岭新城,000809
1002243,002243,CNSESZ,676416,670116,,2019-06-30,1539,0.00185345,1,127008,1,10687372.80000000000002,6,5,通产丽星,002243
101071,01071,HKSE00,15058000,-24020000,,2019-06-30,1540,0.00184857,"3,908",108270152.500000001,5,40945225.819999999771,19,14,华电国际电力股份,01071
1002884,002884,CNSESZ,466676,345916,,2019-06-30,1541,0.00184854,12,3654197.6000000001,6,6850803.68,18,12,凌霄泵业,002884
1300236,300236,CNSESZ,536139,325239,,2019-06-30,1542,0.00184463,21,8815620,3,17392349.160000000029,29,26,上海新阳,300236
0600159,600159,CNSESH,1525700,349500,,2019-06-30,1543,0.00183819,118,3752078,2,4317731,7,5,大龙地产,600159
0603668,603668,CNSESH,610919,-157194,,2019-06-30,1544,0.00180475,77,7873158.25,2,5284449.3499999999999,4,2,天马科技,603668
0600422,600422,CNSESH,1361040,-2270860,,2019-06-30,1545,0.00179703,363,38171269,6,15692791.20000000008601,32,26,昆药集团,600422
1002923,002923,CNSESZ,106584,69184,,2019-06-30,1547,0.00171394,4,1047574,2,2056005.359999999976,7,5,润都股份,002923
1300039,300039,CNSESZ,1758644,1712528,,2019-06-30,1551,0.0016813,5,236575.07999999998,2,7825965.799999999790002,26,24,上海凯宝,300039
0603980,603980,CNSESH,1151532,1069732,,2019-06-30,1552,0.00164505,8,1305528,2,10432879.92000000006498,27,25,吉华集团,603980
1002596,002596,CNSESZ,1837156,-2997068,,2019-06-30,1554,0.00162644,483,48052186.560000002,4,14844220.479999999899,27,23,海南瑞泽,002596
0603277,603277,CNSESH,644498,547098,,2019-06-30,1555,0.00158988,10,1030492,2,6251630.600000000006,31,29,银都股份,603277
1002041,002041,CNSESZ,1347223,1124623,,2019-06-30,1557,0.00153094,22,1455804,2,14738619.61999999985,20,18,登海种业,002041
1300356,300356,CNSESZ,623302,-2106668,,2019-06-30,1558,0.00152806,273,26289611.100000001,2,4892920.69999999995,8,6,光一科技,300356
1002585,002585,CNSESZ,1741943,446122,,2019-06-30,1560,0.00150651,130,8416266.0300000003,2,8814231.58000000001194,24,22,双星新材,002585
1000967,000967,CNSESZ,3011596,2940796,,2019-06-30,1562,0.00150089,7,493476,2,22285810.400000000389,27,25,盈峰环境,000967
0600502,600502,CNSESH,2553572,-2606764,,2019-06-30,1563,0.00148363,516,26111300.16,2,11874109.7999999997961,28,26,安徽建工,600502
0600322,600322,CNSESH,1631800,1629200,,2019-06-30,1564,0.00147581,0,9490,2,5923434,32,30,天房发展,600322
1300410,300410,CNSESZ,534588,363512,,2019-06-30,1565,0.00146677,17,3874871.4,2,6260025.480000000094,11,9,正业科技,300410
1300580,300580,CNSESZ,291804,116804,,2019-06-30,1566,0.00145902,18,3113250,1,4493781.600000000006,9,8,贝斯特,300580
1002429,002429,CNSESZ,6350411,5830661,,2019-06-30,1569,0.0014028,52,1699582.5,3,17400126.14000000008,40,37,兆驰股份,002429
1300260,300260,CNSESZ,312300,277300,,2019-06-30,1571,0.00137975,4,468300,2,4228542,2,0,新莱应材,300260
1000810,000810,CNSESZ,1451920,594720,,2019-06-30,1573,0.00136557,86,9789224,6,12834972.7999999999996,28,22,创维数字,000810
1000935,000935,CNSESZ,1028514,1008114,,2019-06-30,1574,0.00134721,2,383112,1,16445938.85999999998,24,23,四川双马,000935
1002240,002240,CNSESZ,936729,466729,,2019-06-30,1575,0.00134514,47,4479100,2,7859156.3099999999995,24,22,盛新锂能,002240
0603681,603681,CNSESH,79683,-195969,,2019-06-30,1577,0.00129236,28,5281492.320000000156,156,1832709,49,-107,永冠新材,603681
1300247,300247,CNSESZ,998824,798824,,2019-06-30,1579,0.00124226,20,844000,2,3286130.9599999999978,13,11,融捷健康,300247
1300516,300516,CNSESZ,220900,212800,,2019-06-30,1580,0.00122722,1,299862,1,5257420,8,7,久之洋,300516
0600279,600279,CNSESH,1048400,894800,,2019-06-30,1581,0.00120516,15,998400,3,4906512,10,7,重庆港九,600279
1000030,000030,CNSESZ,2089655,-9969454,,2019-06-30,1582,0.00118546,"1,206",62466184.619999997,5,9758688.85000000007032,30,25,富奥股份,000030
1000889,000889,CNSESZ,999357,-6522,,2019-06-30,1583,0.00114887,101,12613722.66000000003,3,12761788.8900000001,13,10,中嘉博创,000889
1000548,000548,CNSESZ,560200,312400,,2019-06-30,1584,0.00112216,25,1303428,2,2492890,8,6,湖南投资,000548
1002084,002084,CNSESZ,610594,576094,,2019-06-30,1586,0.00110995,3,175605,1,2888109.620000000002,12,11,海鸥住工,002084
0601199,601199,CNSESH,1036355,-867445,,2019-06-30,1587,0.00110815,190,8129226,2,4072875.15000000004,7,5,江南水务,601199
1000032,000032,CNSESZ,445000,393000,,2019-06-30,1588,0.00107896,5,526760,2,4418850,10,8,深桑达A,000032
1000735,000735,CNSESZ,1202609,1195609,,2019-06-30,1591,0.00104437,1,86660,2,11869750.8299999997,11,9,罗牛山,000735
1300506,300506,CNSESZ,669406,660506,,2019-06-30,1592,0.00103723,1,176665,1,6292416.39999999999,22,21,名家汇,300506
100995,00995,HKSE00,1154000,1024000,,2019-06-30,1594,0.00099005,13,576520.66000000003,1,4881599.35000000002,3,2,安徽皖通高速公路,00995
0603968,603968,CNSESH,201636,199836,,2019-06-30,1595,0.00098609,0,27756,1,3220126.91999999998,12,11,醋化股份,603968
1002951,002951,CNSESZ,67875,-113242,,2019-06-30,1597,0.00094709,18,6234047.13999999999492,119,1631036.25,53,-66,金时科技,002951
1300581,300581,CNSESZ,154810,-808500,,2019-06-30,1598,0.00090132,96,15865715.699999999,1,2254033.60000000003024,14,13,晨曦航空,300581
0600682,600682,CNSESH,1012648,808844,,2019-06-30,1599,0.0008692,20,3285320.48,6,11453048.880000000125,23,17,南京新百,600682
1002949,002949,CNSESZ,83418,49183,,2019-06-30,1601,0.00081541,3,973301.050000000004,18,1903598.759999999997,51,33,华阳国际,002949
0600706,600706,CNSESH,168624,126424,,2019-06-30,1603,0.00078984,4,565902,1,1979645.75999999999999,8,7,曲江文旅,600706
1002060,002060,CNSESZ,944358,533958,,2019-06-30,1604,0.00078548,41,1444608,4,3040832.7600000000002,22,18,粤水电,002060
0601999,601999,CNSESH,416300,315500,,2019-06-30,1606,0.00075565,10,665280,2,2564408,10,8,出版传媒,601999
1000885,000885,CNSESZ,468300,-1580506,,2019-06-30,1608,0.00072935,205,18746574.899999999,1,5230911,13,12,城发环境,000885
0600283,600283,CNSESH,238280,-331903,,2019-06-30,1611,0.00067502,57,7897034.5499999998,3,2644907.9999999999939,14,11,钱江水利,600283
1300765,300765,CNSESZ,70574,-129725,,2019-06-30,1612,0.00067213,20,10613844.01000000067504,153,2587948.58000000004826,64,-89,新诺威,300765
1300402,300402,CNSESZ,135349,103949,,2019-06-30,1613,0.00067004,3,320594,2,1326420.19999999999999,6,4,宝色股份,300402
1002634,002634,CNSESZ,298506,219206,,2019-06-30,1614,0.00064984,8,489281,1,1749245.1599999999998,5,4,棒杰股份,002634
1300079,300079,CNSESZ,923800,909400,,2019-06-30,1615,0.00064646,1,110160,2,5256422,16,14,数码科技,300079
1300305,300305,CNSESZ,183400,58600,,2019-06-30,1617,0.00063514,12,1078272,2,1760640,6,4,裕兴股份,300305
1000881,000881,CNSESZ,438800,178800,,2019-06-30,1618,0.00063435,26,2428400,2,3514788,12,10,中广核技,000881
1002177,002177,CNSESZ,475951,-5396049,,2019-06-30,1620,0.00062527,587,32765760,4,2841427.4700000000003,8,4,御银股份,002177
1000882,000882,CNSESZ,1705902,474702,,2019-06-30,1622,0.00062319,123,3570480,1,4350050.1000000000004,18,17,华联股份,000882
1000716,000716,CNSESZ,445200,-27818196,,2019-06-30,1623,0.000616,"2,826",151774436.519999999,4,1923264,2,-2,黑芝麻,000716
1002880,002880,CNSESZ,99496,88696,,2019-06-30,1624,0.00061417,1,520344,2,4292257.4400000000006,8,6,卫光生物,002880
1300500,300500,CNSESZ,103380,-2418420,,2019-06-30,1625,0.00060176,252,73132200,2,1637539.1999999999998,7,5,启迪设计,300500
1300608,300608,CNSESZ,93728,-26112,,2019-06-30,1626,0.00059453,12,3289608,3,2350698.24000000008,8,5,思特奇,300608
0601388,601388,CNSESH,1086519,509519,,2019-06-30,1631,0.00054033,58,1505970,2,2433802.55999999999,9,7,怡球资源,601388
0603379,603379,CNSESH,101726,-461288,,2019-06-30,1633,0.00052691,56,18258544.0200000001925,325,3798448.83999999974648,72,-253,三美股份,603379
1300256,300256,CNSESZ,501851,441851,,2019-06-30,1634,0.00052389,6,244200,2,1801645.0900000001,10,8,星星科技,300256
1002226,002226,CNSESZ,501292,-631437,,2019-06-30,1635,0.00052311,113,7702557.2000000002,3,2696950.9599999999991,16,13,江南化工,002226
0600983,600983,CNSESH,276760,-290740,,2019-06-30,1636,0.00051944,57,4034925,2,1666095.19999999996,2,0,惠而浦,600983
0603797,603797,CNSESH,232800,26200,,2019-06-30,1637,0.0005176,21,3113462,2,3154440,2,0,联泰环保,603797
0603956,603956,CNSESH,43442,36102,,2019-06-30,1639,0.00049445,1,188638,4,762841.51999999997608,38,34,威派格,603956
1002950,002950,CNSESZ,192630,125886,,2019-06-30,1640,0.0004905,7,2271965.760000000108,36,4923622.7999999998352,49,13,奥美医疗,002950
1002731,002731,CNSESZ,121700,92800,,2019-06-30,1642,0.0004751,3,694756,1,2140703,6,5,萃华珠宝,002731
0600783,600783,CNSESH,349009,-16691,,2019-06-30,1643,0.00046887,37,8334303,3,6184439.479999999996,18,15,鲁信创投,600783
1300304,300304,CNSESZ,389779,-3410221,,2019-06-30,1644,0.00045007,380,17670000,2,1551320.4200000000098,18,16,云意电气,300304
1300299,300299,CNSESZ,298905,244605,,2019-06-30,1645,0.00044124,5,318741,1,2026575.900000000001,9,8,富春股份,300299
1300176,300176,CNSESZ,170194,69034,,2019-06-30,1646,0.00043946,10,5310900,12,2501851.79999999999,17,5,派生科技,300176
1300600,300600,CNSESZ,122600,-366100,,2019-06-30,1648,0.00041667,49,11826540,2,2387022,9,7,国瑞科技,300600
1300469,300469,CNSESZ,85057,44977,,2019-06-30,1649,0.00041464,4,1016028,1,2065183.9600000000299,7,6,信息发展,300469
1002037,002037,CNSESZ,133751,-578227,,2019-06-30,1650,0.00040856,71,6827869.0199999996,2,1023195.1499999999978,7,5,保利联合,002037
0600928,600928,CNSESH,465662,121852,,2019-06-30,1651,0.00040295,34,4039767.5,19,3753235.71999999999502,32,13,西安银行,600928
0600981,600981,CNSESH,886000,375900,,2019-06-30,1652,0.00039511,51,2774944,1,4261660,19,18,汇鸿集团,600981
0600590,600590,CNSESH,333498,226498,,2019-06-30,1653,0.00039471,11,782170,2,2157732.06000000000098,19,17,泰豪科技,600590
1300391,300391,CNSESZ,136248,-571352,,2019-06-30,1654,0.00039058,71,10543240,7,993247.92000000004,6,-1,康跃科技,300391
1002592,002592,CNSESZ,109360,103260,,2019-06-30,1655,0.00038598,1,162748,1,1689612.000000000018,4,3,ST八菱,002592
1000792,000792,CNSESZ,2022200,1555800,,2019-06-30,1656,0.00037249,47,3148200,2,12456752,6,4,*ST盐湖,000792
0601500,601500,CNSESH,314400,150400,,2019-06-30,1657,0.00036043,16,1308720,2,2222808,14,12,通用股份,601500
1002009,002009,CNSESZ,132798,-470102,,2019-06-30,1658,0.00035838,60,6547494,1,1313372.21999999997,5,4,天奇股份,002009
0600067,600067,CNSESH,520632,499832,,2019-06-30,1660,0.00034892,2,103376,2,2452176.71999999997,17,15,冠城大通,600067
0600853,600853,CNSESH,249370,237270,,2019-06-30,1662,0.00029778,1,52756,1,1194482.3,3,2,龙建股份,600853
0600345,600345,CNSESH,58800,33000,,2019-06-30,1663,0.00029697,3,935250,2,1623468,5,3,长江通信,600345
1002565,002565,CNSESZ,288818,284018,,2019-06-30,1665,0.00027243,0,88800,2,2212345.8799999999,4,2,顺灏股份,002565
0603336,603336,CNSESH,89835,-60165,,2019-06-30,1666,0.0002705,15,2890500,1,1635895.3500000000202,3,2,宏辉果蔬,603336
1002927,002927,CNSESZ,25032,24952,,2019-06-30,1667,0.00026771,0,2711.1999999999998,2,502642.5599999999915,22,20,泰永长征,002927
1000159,000159,CNSESZ,128300,119100,,2019-06-30,1668,0.00026691,1,92552,2,972514,3,1,国际实业,000159
1300626,300626,CNSESZ,46568,-51832,,2019-06-30,1669,0.00025871,10,891504,1,391636.87999999999999,4,3,华瑞股份,300626
0600222,600222,CNSESH,139050,-630350,,2019-06-30,1670,0.0002423,77,4354804,2,654925.5,16,14,太龙药业,600222
1002958,002958,CNSESZ,645794,-5209002,,2019-06-30,1671,0.00023958,585,44437901.640000000023,360,4740127.959999999999,46,-314,青农商行,002958
