CINDUSTRY2,CODE,COMPANYCODE,COMPANYNAME,EXCHANGE,ITPROFILE21,ITPROFILE26,ITPROFILE38,NAME,NO,SNAME,STYLE,STYLECODE,SYMBOL
交通运输,0601598,80031238,中国外运股份有限公司,CNSESH,740080.38749999995,010-52295721,,,4223,中国外运,464,801170,601598
有色金属,0601212,80108679,白银有色集团股份有限公司,CNSESH,740477.45109999995,0943-8811985,,,4224,白银有色,464,801050,601212
传媒,1002602,80176445,浙江世纪华通集团股份有限公司,CNSESZ,745255.69680000003,0575-82148871,www.cninfo.com.cn,,4225,世纪华通,464,801760,002602
银行,1002936,80058973,郑州银行股份有限公司,CNSESZ,751412.50899999996,0371-67009199,,,4226,郑州银行,464,801780,002936
非银金融,1000776,10001075,广发证券股份有限公司,CNSESZ,762108.76639999996,020-66338888,"www.cninfo.com.cn,www.hkexnews.com.hk",,4227,广发证券,464,801790,000776
非银金融,0601066,80066058,中信建投证券股份有限公司,CNSESH,764638.52379999997,010-85130588,,,4228,中信建投,464,801790,601066
钢铁,0600808,10000757,马鞍山钢铁股份有限公司,CNSESH,770068.11860000005,"0555-2888158,0555-2875251",www.sse.com.cn,,4229,马钢股份,464,801040,600808
机械设备,1000425,10000696,徐工集团工程机械股份有限公司,CNSESZ,783366.84299999999,0516-87565621,www.cninfo.com.cn,,4230,徐工机械,464,801890,000425
公用事业,0600236,10000193,广西桂冠电力股份有限公司,CNSESH,788237.78020000004,0771-6118829,www.sse.com.cn,,4231,桂冠电力,464,801160,600236
机械设备,1000157,10000667,中联重科股份有限公司,CNSESZ,791935.60530000005,0731-85650157,www.cninfo.com.cn,,4232,中联重科,464,801890,000157
房地产,1001979,80004551,招商局蛇口工业区控股股份有限公司,CNSESZ,792324.25919999997,0755-26819600,www.cninfo.com.cn,,4233,招商蛇口,464,801180,001979
汽车,1000338,80057519,潍柴动力股份有限公司,CNSESZ,793387.38950000005,"0536-2297068,0536-2297056",www.cninfo.com.cn,,4234,潍柴动力,464,801880,000338
汽车,0600297,10000241,广汇汽车服务集团股份公司,CNSESH,811030.17500000005,021-24032987,www.sse.com.cn,,4235,广汇汽车,464,801880,600297
房地产,1000069,10000653,深圳华侨城股份有限公司,CNSESZ,820179.39150000003,0755-26909069,www.cninfo.com.cn,,4236,华侨城A,464,801180,000069
非银金融,0601901,80000068,方正证券股份有限公司,CNSESH,823210.13950000005,0731-85832367,www.sse.com.cn,,4237,方正证券,464,801790,601901
房地产,1000979,10001229,中弘控股股份有限公司,CNSESZ,839060.11990000005,010-85356903,www.cninfo.com.cn,,4238,中弘退,464,801180,000979
化工,0601216,80118120,内蒙古君正能源化工集团股份有限公司,CNSESH,843801.73899999994,0473-6921035,www.sse.com.cn,,4239,君正集团,464,801030,601216
机械设备,0600031,10001283,三一重工股份有限公司,CNSESH,847571.52390000003,010-60738888,www.sse.com.cn,,4240,三一重工,464,801890,600031
采掘,1000629,10000963,攀钢集团钒钛资源股份有限公司,CNSESZ,858974.6202,0812-3385366,www.cninfo.com.cn,,4241,攀钢钒钛,464,801020,000629
房地产,0600208,10000167,新湖中宝股份有限公司,CNSESH,859934.35360000003,"0571-87395003,0571-85171837",www.sse.com.cn,,4242,新湖中宝,464,801180,600208
非银金融,1300059,80140708,东方财富信息股份有限公司,CNSESZ,861313.64910000004,021-54660526,www.cninfo.com.cn,,4243,东方财富,464,801790,300059
非银金融,0600999,80000012,招商证券股份有限公司,CNSESH,869652.68059999996,"0755-82943666,0755-82960432",www.sse.com.cn,,4244,招商证券,464,801790,600999
化工,0603077,80189718,四川和邦生物科技股份有限公司,CNSESH,883125.02280000004,028-62050230,www.sse.com.cn,,4245,和邦生物,464,801030,603077
建筑装饰,0600170,10000133,上海建工集团股份有限公司,CNSESH,890439.77280000004,"021-35100838,021-35318170",www.sse.com.cn,,4246,上海建工,464,801720,600170
非银金融,0601211,80000123,国泰君安证券股份有限公司,CNSESH,890844.81590000005,021-38676798,www.sse.com.cn,,4247,国泰君安,464,801790,601211
钢铁,0601005,80010235,重庆钢铁股份有限公司,CNSESH,891860.2267,"023-68983482,023-68873311",www.sse.com.cn,,4248,重庆钢铁,464,801040,601005
非银金融,0600705,10000512,中航资本控股股份有限公司,CNSESH,891997.46270000003,010-65675115,www.sse.com.cn,,4249,中航资本,464,801790,600705
非银金融,0601688,80000073,华泰证券股份有限公司,CNSESH,907665,025-83389999,www.sse.com.cn,,4250,华泰证券,464,801790,601688
汽车,0601633,10002291,长城汽车股份有限公司,CNSESH,917595.32999999996,0312-2197813,"www.sse.com.cn,www.hkexnews.hk,www.gwm.com.cn",,4251,长城汽车,464,801880,601633
商业贸易,1002024,10001410,苏宁易购集团股份有限公司,CNSESZ,931003.96550000005,025-84418888,www.cninfo.com.cn,,4252,苏宁易购,464,801200,002024
电子,1002415,80132852,杭州海康威视数字技术股份有限公司,CNSESZ,934501.06960000005,"0571-88075998,0571-89710492",www.cninfo.com.cn,,4253,海康威视,464,801080,002415
钢铁,1000898,10001164,鞍钢股份有限公司,CNSESZ,940525.02009999997,"0412-6734878,0412-6751100,0412-8417273","www.cninfo.com.cn,www.hkex.com.hk,angang.wspr.com.hk",,4254,鞍钢股份,464,801040,000898
商业贸易,0601933,80161074,永辉超市股份有限公司,CNSESH,951628.56079999998,0591-83787308,www.sse.com.cn,,4255,永辉超市,464,801200,601933
非银金融,1002736,80000007,国信证券股份有限公司,CNSESZ,961242.93770000001,0755-82130188,www.szse.cn,,4256,国信证券,464,801790,002736
非银金融,0601601,80001600,中国太平洋保险(集团)股份有限公司,CNSESH,962034.14549999998,021-58767282,"www.sse.com.cn,www.hkexnews.hk",,4257,中国太保,464,801790,601601
公用事业,0600027,10001438,华电国际电力股份有限公司,CNSESH,986297.66529999999,"010-83567779,010-83567900",www.sse.com.cn,,4258,华电国际,464,801160,600027
采掘,0601225,80139859,陕西煤业股份有限公司,CNSESH,1000000,029-81772581,www.sse.com.cn,,4259,陕西煤业,464,801020,601225
银行,0601009,80001483,南京银行股份有限公司,CNSESH,1000701.6973,025-86775067,www.sse.com.cn,,4260,南京银行,464,801780,601009
钢铁,0600005,10000005,武汉钢铁股份有限公司,CNSESH,1009377.9823,027-86217195,www.sse.com.cn,,4261,武钢股份,464,801040,600005
非银金融,0601881,80000135,中国银河证券股份有限公司,CNSESH,1013725.8757,"010-66568338,010-86359022",www.sse.com.cn,,4262,中国银河,464,801790,601881
采掘,0600968,80106141,中海油能源发展股份有限公司,CNSESH,1016510.4199,010-84528003,,,4263,海油发展,464,801020,600968
汽车,0601258,80136934,庞大汽贸集团股份有限公司,CNSESH,1022722.507,010-53010230,www.sse.com.cn,,4264,ST庞大,464,801880,601258
汽车,0601238,80104004,广州汽车集团股份有限公司,CNSESH,1023793.04,"020-83151139,020-83151012","www.sse.com.cn,www.hkex.com.hk",,4265,广汽集团,464,801880,601238
有色金属,1000630,10000964,铜陵有色金属集团股份有限公司,CNSESZ,1052653.3308000001,"0562-5860159,0562-2300148",www.cninfo.com.cn,,4266,铜陵有色,464,801050,000630
机械设备,0688009,80319098,中国铁路通信信号股份有限公司,CNSESH,1058981.8999999999,010-50809000,,,4267,中国通号,464,801890,688009
钢铁,1000709,10001026,河钢股份有限公司,CNSESZ,1061860.7852,0311-66770709,www.cninfo.com.cn,,4268,河钢股份,464,801040,000709
建筑材料,0601992,80103370,北京金隅集团股份有限公司,CNSESH,1067777.1133999999,010-66417706,www.sse.com.cn,,4269,金隅集团,464,801710,601992
化工,0600688,10000495,中国石化上海石油化工股份有限公司,CNSESH,1082381.3500000001,"021-57943143,021-57933728","www.sse.com.cn,www.hkex.com.hk,www.spc.com.cn",,4270,上海石化,464,801030,600688
钢铁,0600022,10001389,山东钢铁股份有限公司,CNSESH,1094654.9616,0531-77920789,www.sse.com.cn,,4271,山东钢铁,464,801040,600022
银行,0601077,80133821,重庆农村商业银行股份有限公司,CNSESH,1135700,023-61110842,,,4272,渝农商行,464,801780,601077
银行,0600919,80088265,江苏银行股份有限公司,CNSESH,1154452.2822,025-52890919,www.sse.com.cn,,4273,江苏银行,464,801780,600919
交通运输,0601866,10002328,中远海运发展股份有限公司,CNSESH,1160812.5,"021-65966105,021-65967333,021-65966666",www.sse.com.cn,,4274,中远海发,464,801170,601866
房地产,1000002,10000591,万科企业股份有限公司,CNSESZ,1161773.2201,0755-25606666,"www.cninfo.com.cn,www.hkexnews.hk",,4275,万科A,464,801180,000002
房地产,1200002,10000591,万科企业股份有限公司,CNSESZ,1161773.2201,0755-25606666,"www.cninfo.com.cn,www.hkexnews.hk",,4276,万科B,464,801180,200002
汽车,0600104,10000077,上海汽车集团股份有限公司,CNSESH,1168346.1365,021-22011138,www.sse.com.cn,,4277,上汽集团,464,801880,600104
有色金属,0600219,10000177,山东南山铝业股份有限公司,CNSESH,1195048.152,"0535-8616188,0535-8666352",www.sse.com.cn,,4278,南山铝业,464,801050,600219
房地产,0600048,80080091,保利发展控股集团股份有限公司,CNSESH,1196761.5691,020-89898833,www.sse.com.cn,,4279,保利地产,464,801180,600048
房地产,0600606,10000413,绿地控股集团股份有限公司,CNSESH,1216815.4384999999,"021-63600606,021-23296400",www.sse.com.cn,,4280,绿地控股,464,801180,600606
交通运输,0601919,80065439,中远海运控股股份有限公司,CNSESH,1225952.9227,021-60298619,www.sse.com.cn,,4281,中远海控,464,801170,601919
机械设备,0601299,80127099,中国北车股份有限公司,CNSESH,1225978.0303,010-51897290,www.sse.com.cn,,4282,中国北车,464,801890,601299
采掘,0600157,10000121,永泰能源股份有限公司,CNSESH,1242579.5326,"0351-8366507,0351-8366670",www.sse.com.cn,,4283,*ST永泰,464,801020,600157
非银金融,1000617,10000952,中国石油集团资本股份有限公司,CNSESZ,1264207.9079,"010-89025597,010-89025678",www.cninfo.com.cn,,4284,中油资本,464,801790,000617
交通运输,0601880,80074888,大连港股份有限公司,CNSESH,1289453.5999,0411-87599899,www.sse.com.cn,,4285,大连港,464,801170,601880
非银金融,0600030,10000018,中信证券股份有限公司,CNSESH,1292677.6029000001,"0755-23835888,010-60838888","www.sse.com.cn,www.hkexnews.com.hk",,4286,中信证券,464,801790,600030
非银金融,0600837,10000786,海通证券股份有限公司,CNSESH,1306420,021-23219000,www.sse.com.cn,,4287,海通证券,464,801790,600837
采掘,0601898,80083409,中国中煤能源股份有限公司,CNSESH,1325866.3400000001,010-82236028,"www.sse.com.cn,www.hkex.com.hk",,4288,中煤能源,464,801020,601898
建筑装饰,0601186,80108579,中国铁建股份有限公司,CNSESH,1357954.1499999999,010-52688600,"www.sse.com.cn,www.hkex.com.hk",,4289,中国铁建,464,801720,601186
公用事业,0600023,80011747,浙江浙能电力股份有限公司,CNSESH,1360068.9987999999,0571-87210223,www.sse.com.cn,,4290,浙能电力,464,801160,600023
电子,1000100,10001326,TCL科技集团股份有限公司,CNSESZ,1403078.8362,0755-33311666,www.cninfo.com.cn,,4291,TCL科技,464,801080,000100
银行,0601229,80001256,上海银行股份有限公司,CNSESH,1420652.8700000001,021-68475888,,,4292,上海银行,464,801780,601229
交通运输,0601111,80037760,中国国际航空股份有限公司,CNSESH,1452481.5185,010-61462799,www.sse.com.cn,,4293,中国国航,464,801170,601111
传媒,1002027,10001415,分众传媒信息技术股份有限公司,CNSESZ,1467788.0279999999,021-22165288,www.cninfo.com.cn,,4294,分众传媒,464,801760,002027
交通运输,0601006,80080116,大秦铁路股份有限公司,CNSESH,1486679.1491,0351-2620620,www.sse.com.cn,,4295,大秦铁路,464,801170,601006
电气设备,0601727,80050642,上海电气集团股份有限公司,CNSESH,1515565.2927000001,021-33261888,www.sse.com.cn,,4296,上海电气,464,801730,601727
建筑装饰,0601669,80140483,中国电力建设股份有限公司,CNSESH,1529903.5024000001,010-58381999,www.sse.com.cn,,4297,中国电建,464,801720,601669
交通运输,0600029,10001290,中国南方航空股份有限公司,CNSESH,1532930.2394999999,020-86112480,"www.sse.com.cn,www.hkexnews.hk",,4298,南方航空,464,801170,600029
银行,0600015,10001303,华夏银行股份有限公司,CNSESH,1538722.3983,"010-85238570,010-85239938",www.sse.com.cn,,4299,华夏银行,464,801780,600015
公用事业,0601985,80136150,中国核能电力股份有限公司,CNSESH,1556546.2907,010-81920188,www.sse.com.cn,,4300,中国核电,464,801160,601985
公用事业,0600011,10000011,华能国际电力股份有限公司,CNSESH,1569809.3359000001,"010-63226999,010-66086765",www.sse.com.cn,,4301,华能国际,464,801160,600011
交通运输,0601018,80141287,宁波舟山港股份有限公司,CNSESH,1580741.737,0574-27686151,www.sse.com.cn,,4302,宁波港,464,801170,601018
建筑装饰,0601800,80086877,中国交通建设股份有限公司,CNSESH,1616571.1425000001,010-82016562,www.sse.com.cn,,4303,中国交建,464,801720,601800
交通运输,0600115,10000087,中国东方航空股份有限公司,CNSESH,1637950.9203000001,"021-22330929,021-22330930",www.sse.com.cn,,4304,东方航空,464,801170,600115
交通运输,0900945,10000179,海南航空控股股份有限公司,CNSESH,1680612.0330000001,0898-66739961,www.sse.com.cn,,4305,海控B股,464,801170,900945
交通运输,0600221,10000179,海南航空控股股份有限公司,CNSESH,1680612.0330000001,0898-66739961,www.sse.com.cn,,4306,海航控股,464,801170,600221
有色金属,0601600,80015935,中国铝业股份有限公司,CNSESH,1702267.2951,010-82298322,www.sse.com.cn,,4307,中国铝业,464,801050,601600
公用事业,0600025,80075711,华能澜沧江水电股份有限公司,CNSESH,1800000,0871-67217595,,,4308,华能水电,464,801160,600025
非银金融,0601318,80001597,中国平安保险(集团)股份有限公司,CNSESH,1828024.1410000001,4008866338,"www.sse.com.cn,www.hkexnews.hk",,4309,中国平安,464,801790,601318
公用事业,0601991,10002135,大唐国际发电股份有限公司,CNSESH,1850671.0504000001,"010-88008269,010-88008669",www.sse.com.cn,,4310,大唐发电,464,801160,601991
采掘,0600871,10000820,中石化石油工程技术服务股份有限公司,CNSESH,1898434.0033,010-59965998,"www.sse.com.cn,www.hkexnews.hk",,4311,石化油服,464,801020,600871
银行,1000001,10000590,平安银行股份有限公司,CNSESZ,1940591.8197999999,0755-82080387,www.cninfo.com.cn,,4312,平安银行,464,801780,000001
公用事业,0600795,10000744,国电电力发展股份有限公司,CNSESH,1965039.7845000001,010-58682100,www.sse.com.cn,,4313,国电电力,464,801160,600795
电子,0601138,80721286,富士康工业互联网股份有限公司,CNSESH,1987023.8530999999,0755-33855777,,,4314,工业富联,464,801080,601138
采掘,0601088,80021896,中国神华能源股份有限公司,CNSESH,1988962.0455,"010-58133399,010-58131088,010-58133355","www.sse.com.cn,www.hkex.com.hk",,4315,中国神华,464,801020,601088
建筑装饰,0601618,80128182,中国冶金科工股份有限公司,CNSESH,2072361.9169999999,010-59868666,www.sse.com.cn,,4316,中国中冶,464,801720,601618
银行,0601166,80001069,兴业银行股份有限公司,CNSESH,2077419.0751,"0591-87824863,852-21992684",www.sse.com.cn,,4317,兴业银行,464,801780,601166
银行,0601169,80001097,北京银行股份有限公司,CNSESH,2114298.4271999998,010-66426500,www.sse.com.cn,,4318,北京银行,464,801780,601169
银行,0601916,80048783,浙商银行股份有限公司,CNSESH,2126869.6778000002,0571-88268966,,,4319,浙商银行,464,801780,601916
钢铁,0600019,10000015,宝山钢铁股份有限公司,CNSESH,2226944.7650000001,021-26647000,www.sse.com.cn,,4320,宝钢股份,464,801040,600019
公用事业,0600900,10001317,中国长江电力股份有限公司,CNSESH,2274185.923,010-58688900,"www.sse.com.cn,www.cypc.com.cn",,4321,长江电力,464,801160,600900
国防军工,0601989,80133187,中国船舶重工股份有限公司,CNSESH,2280203.5323999999,010-88508596,www.sse.com.cn,,4322,中国重工,464,801740,601989
交通运输,0600018,80004767,上海国际港务(集团)股份有限公司,CNSESH,2317367.4649999999,021-55333388,www.sse.com.cn,,4323,上港集团,464,801170,600018
建筑装饰,0601390,80101504,中国中铁股份有限公司,CNSESH,2457092.9282999998,010-51878413,www.sse.com.cn,,4324,中国中铁,464,801720,601390
非银金融,1000166,80000075,申万宏源集团股份有限公司,CNSESZ,2503994.4559999998,"0991-2301870,010-88085333",www.cninfo.com.cn,,4325,申万宏源,464,801790,000166
银行,0600036,10000020,招商银行股份有限公司,CNSESH,2521984.5600999999,"0755-83198888,852-31188888","www.sse.com.cn,www.hkex.com.hk",,4326,招商银行,464,801780,600036
非银金融,0601628,80001596,中国人寿保险股份有限公司,CNSESH,2826470.5,"010-63633333,852-29192628","www.hkexnews.hk,www.sse.com.cn,www.e-chinalife.com",,4327,中国人寿,464,801790,601628
